map_name	feature_name	feature_start	feature_stop	feature_alt_name	feature_type
3	pgd2	73.8		p-csu262	Marker
3	uiu8(geb)	73.8		p-pGlu	Marker
5	umc1	73.8		p-umc1	Marker
3	bnl6.06a	73.8		p-bnl6.06	Marker
5	csu338	73.8		p-csu338	Marker
3	rz141a(emp70)	73.8		p-rz141	Marker
3	umc26a	73.8		p-umc26	Marker
3	csu561a	73.8		p-csu561	Marker
3	csu234a(gbp)	73.8		p-csu234	Marker
6	rgpc74b	73.8		p-rgp c74	Marker
3	csu439(trm)	73.8		p-csu439	Marker
5	cat1	73.8		p-rz508	Marker
3	umc252a	73.8		p-umc252	Marker
3	csu44(gst)	73.8		p-csu44	Marker
3	csu237b(psaN)	73.8		p-csu237	Marker
3	umc18a(psaN)	73.8		p-umc18	Marker
3	npi611b	73.8		p-G24A-05	Marker
3	ldp1	73.8		p-csu838	Marker
1	umc227	74		p-umc227	Marker
1	asg45(ptk)	74		p-asg45	Marker
1	fmi1(pki)	74		p-MZ2-12	Marker
1	bnl12.06a	74		p-bnl12.06	Marker
1	csu633	74		p-csu633	Marker
1	csu632a	74		p-csu632	Marker
2	csu735(geb)	74		p-csu735	Marker
1	csu924(wsi)	74		p-csu924	Marker
1	csu941	74		p-csu941	Marker
1	asg69	74		p-asg69	Marker
4	std16a(blr)	74.3		p-pAS16	Marker
4	cdo116b	74.3		p-cdo116	Marker
2	umc234	74.3		p-umc234	Marker
4	tda62b	74.3		p-tda62	Marker
4	cdo497	74.3		p-cdo497	Marker
4	bnl5.33a	74.3		p-bnl5.33	Marker
1	les29	75		p-les2552	Marker
8	csu720a	75.2		p-csu720	Marker
2	umc135	75.2		p-umc135	Marker
2	npi220d	75.2		p-G10F-01	Marker
4	bnl7.20	75.3		p-bnl7.20	Marker
4	npi267	75.3		p-npi267U	Marker
4	npi594b	75.3		p-G25F-04	Marker
4	csu84	75.3		p-csu84	Marker
4	csu693(lrr)	75.3		p-csu693	Marker
4	csu100(ptk)	75.3		p-csu100	Marker
4	csu742b(rpS7)	75.3		p-csu742	Marker
6	pl1	75.4		p-umc1014	Marker
10	gpa2	75.9		p-csu610	Marker
10	csu86	75.9		p-csu86	Marker
10	csu981(eif5A)	75.9		p-csu981	Marker
8	csu807a	76.1		p-csu807	Marker
8	csu179d(hsp70)	76.2		p-csu179	Marker
4	csu358b(pal)	76.2		p-csu358	Marker
2	prp2	76.2		p-phi083	Marker
4	csu1063	76.2		p-csu1063	Marker
8	csu204(uce)	76.3		p-csu204	Marker
10	ufg8(grf)	76.7		p-GRF1-GF14-12	Marker
8	cdo1395e	76.8		p-cdo1395	Marker
8	caat1	76.8		p-5C05F12	Marker
10	grf2	76.9		p-GRF2-GF14-6	Marker
5	ncr200b(rip)	77.2		p-cb70-1	Marker
1	csu1082	77.4		p-csu1082	Marker
2	csu56c(ohp)	77.5		p-csu56	Marker
3	myb2	77.9		p-csu184	Marker
2	csu334	77.9		p-csu334	Marker
3	asg52b	77.9		p-asg52	Marker
2	csu393(fbn)	77.9		p-csu393	Marker
2	csu762	77.9		p-csu762	Marker
9	csu263a	78		p-csu263	Marker
9	csu56d(ohp)	78		p-csu56	Marker
9	csu183b(cdc48)	78		p-csu183	Marker
1	rgpc361(ppi)	78.2		p-rgp c361	Marker
8	csu254d	78.2		p-csu254	Marker
1	csu737(npc)	78.2		p-csu737	Marker
1	asg30b	78.2		p-asg30	Marker
1	rgpr44a	78.2		p-rgp r44	Marker
4	umc158	78.4		p-umc158	Marker
4	umc156a	78.4		p-umc156	Marker
4	umc14a	78.4		p-umc14	Marker
4	csu428(cyb561)	78.4		p-csu428	Marker
4	csu720b	78.4		p-csu720	Marker
7	ij1	78.5		p-cDNA(ij)	Marker
6	umc248b	78.9		p-umc248	Marker
3	csu382c(cld)	78.9		p-csu382	Marker
10	rz740(sam)	79.4		p-rz740	Marker
7	csu296	79.5		p-csu296	Marker
6	agrr118a	79.8		p-agrr118	Marker
4	csu638	80		p-csu638	Marker
8	sb32	80		p-Msb 3.2	Marker
10	sam1	80.5		p-csu217	Marker
10	umc259a	80.5		p-umc259	Marker
3	csu636	80.5		p-csu636	Marker
10	umc163a	80.5		p-umc163	Marker
6	npi253d	80.7		p-G21B-04	Marker
6	rz144b	80.7		p-rz144	Marker
3	rz14	80.9		p-rz14	Marker
3	vp1	80.9		p-pVPM1B	Marker
8	rgpg81	81		p-rgp g81	Marker
8	bnl2.369	81		p-bnl2.369	Marker
2	umc8b	81.1		p-umc8	Marker
1	csu389	81.2		p-csu389	Marker
1	rz672a(cgs)	81.2		p-rz672	Marker
7	mpik27b(zmm7)	81.4		p-BRACE 9-60	Marker
1	asg75	81.6		p-asg75	Marker
1	sod4	81.6		p-csu182	Marker
1	rgpc198a(sik)	81.6		p-rgp c198	Marker
6	rgpc643e	81.7		p-rgp c643	Marker
6	uat2(noi)	81.7		p-Noi1	Marker
3	umn41	81.9		p-umn41	Marker
3	csu362	81.9		p-csu362	Marker
3	csu268	81.9		p-csu268	Marker
3	asg1b	81.9		p-asg1	Marker
3	sps2	81.9		p-pBS-SPS	Marker
8	hox1	82		p-umc1343	Marker
2	csu1117b	82.1		p-csu1117	Marker
7	bnlg339	82.5		p-bnlg339	Marker
7	csu253	82.5		p-csu253	Marker
6	umc21	82.6		p-umc21	Marker
9	sus1	83.1		p-phi042	Marker
9	csu212a	83.1		p-csu212	Marker
9	csu404a	83.1		p-csu404	Marker
9	rgpr3239b	83.1		p-rgp r3239	Marker
9	rz251b	83.1		p-rz251U:	Marker
9	csu557	83.1		p-csu557	Marker
9	csu43	83.1		p-csu43	Marker
9	rgpc524	83.1		p-rgp c524	Marker
1	rz251a	83.2		p-rz251U:	Marker
1	csu452	83.2		p-csu452	Marker
1	csu207	83.2		p-csu207	Marker
1	csu649(scp)	83.2		p-csu649	Marker
10	npi232a	83.4		p-npi232	Marker
6	csu578a	83.6		p-csu578	Marker
6	csu1083a	83.6		p-csu1083	Marker
8	csu841b	84		p-csu841	Marker
5	csu252a(cdc2)	84.3		p-csu252	Marker
9	csu694a(uce)	84.5		p-csu694	Marker
3	umn857a	84.5		p-umn857	Marker
8	umc12a	85		p-umc12	Marker
9	bnl7.50	85		p-bnl7.50	Marker
2	rgpg271	85.2		p-rgp g271	Marker
2	php10012	85.2		p-php10012	Marker
5	csu720c	85.5		p-csu720	Marker
5	csu652(rpL27)	85.5		p-csu652	Marker
4	csu661	85.6		p-csu661	Marker
1	csu887	85.8		p-csu887	Marker
1	csu323	85.8		p-csu323	Marker
8	umc2c	85.9		p-umc2	Marker
8	csu1023	85.9		p-csu1023	Marker
8	rgpc597(prs)	85.9		p-rgp c597	Marker
8	knox11	85.9		p-Ec2-11	Marker
8	csu829	85.9		p-csu829	Marker
8	umc89a	85.9		p-umc89	Marker
8	bnlg666	86		p-bnlg666	Marker
8	csu292	86		p-csu292	Marker
9	bnl8.17	86.1		p-bnl8.17	Marker
9	rgpr44b	86.1		p-rgp r44	Marker
8	rz390b(cyb5)	86.1		p-rz390U:	Marker
9	umc95	86.1		p-umc95	Marker
3	rgpc385b(rpL5)	86.3		p-rgp c385	Marker
1	bcd450e	86.4		p-bcd450	Marker
1	npi262	86.4		p-npi262	Marker
2	bcd450f	86.4		p-bcd450	Marker
1	uaz198d(rpL10)	86.4		p-5C01D03	Marker
2	umc184b(glb)	86.4		p-umc184	Marker
6	asg52c	86.5		p-asg52	Marker
6	csu382a(cld)	86.5		p-csu382	Marker
6	csu835	86.5		p-csu835	Marker
5	uaz132a(dts)	86.7		p-5C01B12	Marker
5	csu774(lhcb)	86.7		p-csu774	Marker
5	csu305a	86.7		p-csu305	Marker
5	uaz275	86.7		p-5C02B05	Marker
5	csu283b	86.7		p-csu283	Marker
5	umn388	86.7		p-umn388	Marker
5	csu36b(rpL19)	86.7		p-csu36	Marker
5	csu315a	86.7		p-csu315	Marker
5	csu660b	86.7		p-csu660	Marker
5	bnl4.36	86.7		p-bnl4.36	Marker
5	csu670	86.7		p-csu670	Marker
5	csu377b(ubi)	86.7		p-csu377	Marker
3	npi108a	87		p-G4E-11	Marker
3	bnl5.37a	87		p-bnl5.37	Marker
3	uaz260a(rpL5)	87		p-5C05D07	Marker
4	csu640	87.4		p-csu640	Marker
10	csu745a(rpPo)	87.6		p-csu745	Marker
2	csu255a	87.7		p-csu255	Marker
5	umc40	87.7		p-umc40	Marker
8	bcd134a	87.9		p-bcd134	Marker
5	umc250	88.4		p-umc250	Marker
5	csu562b(ubi)	88.4		p-csu562	Marker
1	asg3	88.5		p-asg3	Marker
1	csu3	88.5		p-csu3	Marker
7	umc110a	88.6		p-umc110	Marker
7	umc56	88.6		p-umc56	Marker
2	csu148b(clx)	88.8		p-csu148	Marker
6	csu481	89.4		p-csu481	Marker
1	csu694b(uce)	89.5		p-csu694	Marker
10	ufg3b(ivr)	89.8		p-inv1	Marker
5	asg51a	90		p-asg51	Marker
5	rz87(clp)	90		p-rz87 L:	Marker
7	csu820	90.2		p-csu820	Marker
2	cent2	90.3	95.7	p-MCS1a	Centromere
2	umc131	90.4		p-umc131	Marker
6	csu310(ptk)	90.6		p-csu310	Marker
7	csu1124	90.7		p-csu1124	Marker
8	csu1041b(ptk)	90.8		p-csu1041	Marker
5	cent5	91	95	p-MCS1b	Centromere
4	rgpr663a	91		p-rgp r663	Marker
6	csu225	91.4		p-csu225	Marker
7	csu229a(oec)	91.5		p-csu229	Marker
7	cdo59a(gos2)	91.5		p-cdo59	Marker
7	ndk1	91.5		p-csu269	Marker
7	uor2(crp)	91.5		p-pCrp1-2	Marker
7	tif1	91.5		p-csu209	Marker
7	rgpg20	91.5		p-rgp g20	Marker
7	umc254	91.5		p-umc254	Marker
7	bnl4.24	91.5		p-bnl4.24	Marker
7	bas1	91.5		p-cdo385	Marker
7	rz753(cdpk)	91.5		p-rz753	Marker
7	rz404(ccp)	91.5		p-rz404	Marker
7	asg5	91.5		p-asg5	Marker
7	bnl6.27	91.5		p-bnl6.27	Marker
1	rz500(stp)	91.8		p-rz500	Marker
5	bnl7.71	92		p-bnl7.71	Marker
5	mip1	92		p-csu177	Marker
5	csu241a	92		p-csu241	Marker
5	dupssr10	92		p-dupssr10	Marker
5	csu862a(rpL11)	92		p-csu862	Marker
5	asg43	92		p-asg43	Marker
3	rz538b	92.2		p-rz538	Marker
3	bnl8.01	92.2		p-bnl8.01	Marker
3	bnl5.14	92.2		p-bnl5.14	Marker
3	asg61a	92.2		p-asg61	Marker
3	bnl10.24a	92.2		p-bnl10.24	Marker
3	csu1029	92.2		p-csu1029	Marker
3	npi268b	92.2		p-npi268	Marker
4	csu587a	92.8		p-csu587	Marker
4	csu816	92.8		p-csu816	Marker
6	csu259	92.8		p-csu259	Marker
6	zag1	92.8		p-umc1187	Marker
6	bnl3.03	92.8		p-bnl3.03	Marker
2	csu1060	92.9		p-csu1060	Marker
2	csu143	93		p-csu143	Marker
6	csu360(elf1A)	93.3		p-csu360	Marker
7	asg32	93.5		p-asg32	Marker
7	bnl5.61a	93.5		p-bnl5.61	Marker
7	csu21d(ago)	93.5		p-csu21	Marker
2	csu1163	93.5		p-csu1163	Marker
7	bnl5.21a	93.5		p-bnl5.21	Marker
2	csu1066	93.5		p-csu1066	Marker
2	csu4a	93.5		p-csu4	Marker
2	csu842	93.5		p-csu842	Marker
2	csu833	93.5		p-csu833	Marker
7	csu847b(lhcb)	93.5		p-csu847	Marker
2	umn1(acc)	93.5		p-22J	Marker
8	bnl12.30a	93.7		p-bnl12.30	Marker
8	cdo455a	93.7		p-cdo455	Marker
8	csu742a(rpS7)	93.7		p-csu742	Marker
9	csu395b	94.2		p-csu395	Marker
6	rgpc74a	94.2		p-rgp c74	Marker
6	csu1065	94.2		p-csu1065	Marker
10	bcd386b	94.2		p-bcd386L:	Marker
6	csu782	94.2		p-csu782	Marker
6	csu1189	94.3		p-csu1189	Marker
7	uaz207	94.4		p-5C04D07	Marker
7	csu213a	94.4		p-csu213	Marker
7	uaz199	94.4		p-5C08D03	Marker
2	agrp173	94.5		p-agrp173	Marker
5	csu302	94.5		p-csu302	Marker
2	csu671a	94.5		p-csu671	Marker
3	asg39	95.2		p-asg39	Marker
3	asg34b(msd)	95.2		p-asg34	Marker
3	asg15	95.2		p-asg15	Marker
6	uky3b(P450)	95.3		p-np3712	Marker
6	dhn1	95.3		p-M3-4	Marker
6	csu116a(elf1)	95.3		p-csu116	Marker
2	asg29b	95.5		p-asg29	Marker
7	csu818b(lhca)	95.6		p-csu818	Marker
7	csu1055	95.6		p-csu1055	Marker
2	csu1059	95.9		p-csu1059	Marker
1	csu781b	96.1		p-csu781	Marker
1	csu822	96.1		p-csu822	Marker
1	csu653(fbn)	96.1		p-csu653	Marker
1	csu1041a(ptk)	96.1		p-csu1041	Marker
1	csu263b	96.1		p-csu263	Marker
1	rgpc316	96.1		p-rgp c316	Marker
1	pop1	96.1		p-5C02H10	Marker
7	umc125b	96.5		p-umc125	Marker
7	bnl8.32	96.5		p-bnl8.32	Marker
7	tua6	96.5		p-csu581	Marker
7	csu749a	96.5		p-csu749	Marker
4	csu643b	96.8		p-csu643	Marker
4	csu907a	96.8		p-csu907	Marker
9	rpa8	97		p-rpa8	Marker
9	csu355(ext)	97		p-csu355	Marker
9	csu392a	97		p-csu392	Marker
6	csu807b	97.2		p-csu807	Marker
6	csu60a	97.2		p-csu60	Marker
6	npi294c	97.2		p-npi361	Marker
6	csu236	97.2		p-csu236	Marker
7	bnl7.61	97.5		p-bnl7.61	Marker
7	bnl8.37a	97.5		p-bnl8.37	Marker
7	bnl14.07	97.5		p-bnl14.07	Marker
7	csu996	97.5		p-csu996	Marker
7	bnl8.21a	97.5		p-bnl8.21	Marker
10	umc44a	97.7		p-umc44	Marker
1	rz421	98		p-rz421	Marker
4	rgpc601a	98.1		p-rgp c601	Marker
6	csu666(his2A1)	98.2		p-csu666	Marker
6	csu760a	98.2		p-csu760	Marker
6	bcd855b(ext)	98.2		p-bcd855	Marker
6	umc46	98.2		p-umc46	Marker
1	csu793	98.5		p-csu793	Marker
7	bcd349	98.7		p-bcd349 U:	Marker
8	rz390a(cyb5)	99		p-rz390U:	Marker
10	umc57a	99		p-phi035	Marker
1	csu1138	99.1		p-csu1138	Marker
1	umc260	99.1		p-umc260	Marker
1	csu781c	99.1		p-csu781	Marker
1	uaz198c(rpL10)	99.1		p-5C01D03	Marker
1	umc167a	99.1		p-umc167	Marker
5	csu765	99.2		p-csu765	Marker
3	csu776b	99.2		p-csu776	Marker
3	csu38a(taf)	99.2		p-csu38	Marker
3	umc60	99.2		p-umc60	Marker
5	csu308	99.2		p-csu308	Marker
2	csu2a	99.4		p-csu2	Marker
10	bnl10.13a	99.6		p-bnl10.13	Marker
7	csu5	99.8		p-csu5	Marker
4	gln5	99.8		p-GS107	Marker
5	incw1	100		p-umc1171	Marker
3	csu1183	100.4		p-csu1183	Marker
7	umc137d	100.7		p-umc137	Marker
7	rz395	100.7		p-rz395 U:	Marker
7	csu175d(eif5A)	100.7		p-csu203	Marker
7	rgpc12a	100.7		p-rgp c12	Marker
7	csu8	100.7		p-csu8	Marker
1	mpik41d(mem1)	100.9		p-MEM-1	Marker
1	cdo344c(rga)	100.9		p-cdo344	Marker
10	r1	101.1		p-R-S R3	Marker
5	bnl5.71a	101.1		p-bnl5.71	Marker
5	csu1080a	101.1		p-csu1080	Marker
9	csu710e(apx)	101.1		p-csu710	Marker
10	bnl17.02	101.1		p-bnl17.02	Marker
5	csu93b	101.1		p-csu93	Marker
5	csu600	101.1		p-csu600	Marker
2	csu851a	101.2		p-csu851	Marker
1	rz892a(alt)	101.2		p-rz892	Marker
6	csu812	101.2		p-csu812	Marker
2	csu850	101.2		p-csu850	Marker
6	csu1101a	101.2		p-csu1101	Marker
6	csu1095	101.2		p-csu1095	Marker
6	pdk1	101.2		p-csu764	Marker
3	csu351	101.2		p-csu351	Marker
3	rz444b	101.2		p-rz444	Marker
3	csu215a(grp)	101.7		p-csu215	Marker
4	csu525(rpL17)	101.9		p-csu525	Marker
4	prh1	101.9		p-U3primeP.P.	Marker
4	umc66a(lcr)	101.9		p-umc66	Marker
9	csu219(tgd)	102.3		p-csu219	Marker
2	umc8g	102.5		p-umc8	Marker
6	rgpc43b	102.6		p-rgp c43	Marker
6	csu581b(tua)	102.6		p-csu581	Marker
4	rz446a	102.8		p-rz446	Marker
8	umc184c(glb)	103.3		p-umc184	Marker
8	umc93a	103.5		p-umc93	Marker
8	umc189(a1)	103.5		p-umc189	Marker
7	rgpr440b(gap)	103.6		p-rgp r440	Marker
7	bnl8.39	103.7		p-bnl8.39	Marker
8	csu125b(cah)	103.8		p-csu125	Marker
2	csu1073a	103.8		p-csu1073	Marker
8	umn430	103.8		p-umn430	Marker
10	cdo1417b(ptk)	104		p-cdo1417	Marker
10	csu615b	104		p-csu615	Marker
5	rz166(nac)	104.1		p-rz166	Marker
3	csu264	104.3		p-csu264	Marker
3	csu223b(psei)	104.3		p-csu223	Marker
3	csu191	104.3		p-csu191	Marker
3	umc252c	104.3		p-umc252	Marker
9	rz574b(cwp)	104.4		p-rz574	Marker
9	ibp1	104.4		p-pFLK4	Marker
9	csu61a	104.4		p-csu61	Marker
9	csu59a	104.4		p-csu59	Marker
9	csu634	104.4		p-csu634	Marker
7	asg14a	104.7		p-asg14	Marker
7	asg36a	104.7		p-asg36	Marker
3	csu96a(psei)	105.2		p-csu96	Marker
3	csu180	105.3		p-csu180	Marker
9	csu145a(pck)	105.4		p-csu145	Marker
8	csu31a	105.5		p-csu31	Marker
1	csu710f(apx)	105.9		p-csu710	Marker
4	umc229a	105.9		p-umc229	Marker
4	umc19	105.9		p-umc19	Marker
5	tda62a	106.2		p-tda62	Marker
5	std16b(blr)	106.2		p-pAS16	Marker
4	agrp168c	107		p-agrp168	Marker
4	bnl5.67a	107		p-bnl5.67	Marker
3	umc39a	107		p-umc39	Marker
8	csu384	107.1		p-csu384	Marker
7	csu906	107.2		p-csu906	Marker
3	bnl3.18	107.2		p-bnl3.18	Marker
2	csu337	107.2		p-csu624	Marker
3	csu690	107.3		p-csu690	Marker
9	npi425d	107.7		p-G22E-12	Marker
4	umc244a	108.1		p-umc244	Marker
3	bnl6.16a	108.3		p-bnl6.16	Marker
3	bcd738b(pgk)	108.3		p-bcd738	Marker
3	cdo241a	108.3		p-cdo241	Marker
3	umc3b	108.3		p-umc3	Marker
3	bnl15.20	108.3		p-bnl15.20	Marker
2	npi123c	108.6		p-C9E-10	Marker
5	csu713	109.1		p-csu713	Marker
5	csu95b	109.1		p-csu95	Marker
9	csu28a(rpS22)	109.8		p-csu28	Marker
2	umc255a	110.1		p-umc255	Marker
10	npi290a	110.2		p-G21C-06	Marker
8	umc48a	110.3		p-umc48	Marker
8	csu110a	110.3		p-csu110	Marker
8	csu772b	110.3		p-csu772	Marker
3	hox3	110.3		p-ZmHox2a	Marker
9	asg44	110.9		p-asg44	Marker
7	csu904	111		p-csu904	Marker
7	csu597c(dah)	111		p-csu597	Marker
5	nbp35	111		p-csu598	Marker
7	rgpr663b	111		p-rgp r663	Marker
5	rgpc174a	111		p-rgp c174	Marker
5	csu173	111		p-csu173	Marker
3	csu567(ces)	111.3		p-csu567	Marker
2	umc112a	111.7		p-umc112	Marker
4	asg33	112.1		p-asg33	Marker
4	csu672b	112.1		p-csu672	Marker
4	csu597d(dah)	112.1		p-csu597	Marker
3	csu680b	112.2		p-csu680	Marker
3	csu706	112.2		p-csu706	Marker
3	cdo1395d	112.2		p-cdo1395	Marker
3	bnl1.297a	112.3		p-bnl1.80	Marker
3	bcd805	112.3		p-bcd805	Marker
3	asg4	112.3		p-asg4	Marker
3	bnl1.326b	112.3		p-bnl1.326	Marker
3	bnl5.33b	112.3		p-bnl5.33	Marker
8	csu2c	112.5		p-csu2	Marker
8	umc30a	112.5		p-umc30	Marker
1	cent1	112.8	133.2	p-MCS1b	Centromere
1	csu574b(eif2B)	112.9		p-csu574	Marker
1	umc67a	112.9		p-umc67	Marker
1	csu881(cys)	112.9		p-csu881	Marker
4	asg9a	113.1		p-asg9	Marker
3	asg10	113.2		p-asg10	Marker
6	umc38a	113.3		p-umc38	Marker
6	cdo89(aat)	113.3		p-cdo89	Marker
9	cdo1387a(emp70)	113.5		p-cdo1387	Marker
8	bnl5.33d	113.7		p-bnl5.33	Marker
4	asg74b	114		p-asg74	Marker
4	umc127c	114		p-umc127	Marker
10	cdo244a(crp)	114.1		p-cdo244	Marker
10	bnl7.49a(hmd)	114.1		p-bnl7.49	Marker
3	rgpc643b	114.2		p-rgp c643	Marker
3	csu1130	114.2		p-csu1130	Marker
7	umc80a	114.4		p-umc80	Marker
8	aba2	114.6		p-csu725	Marker
1	csu675a(prh)	114.8		p-csu675	Marker
8	rgpc112	114.8		p-rgp c112	Marker
5	csu1105	115.1		p-csu1105	Marker
5	pal1	115.1		p-csu156	Marker
5	asg71	115.1		p-asg71	Marker
10	rgpc285	115.2		p-rgp c285	Marker
1	csu194(mthr)	115.4		p-csu194	Marker
1	csu503(met)	115.5		p-csu503	Marker
1	rgpc356	115.8		p-rgp c356	Marker
2	rz509b(mip)	116		p-rz509	Marker
4	asg85a	116.1		p-asg85	Marker
8	bcd134c	116.2		p-bcd134	Marker
7	umc251	116.3		p-umc251	Marker
7	umc245	116.3		p-umc245	Marker
10	csu1039	116.3		p-csu1039	Marker
10	csu1028(lhcb)	116.6		p-csu1028	Marker
8	umc117	116.8		p-umc117	Marker
8	umc71a	116.8		p-umc71	Marker
1	umc196	116.9		p-umc196	Marker
1	asg11	116.9		p-asg11	Marker
6	bcd738a(pgk)	117.3		p-bcd738	Marker
9	uom1(hb)	117.3		p-E2	Marker
6	ufr1(cal)	117.3		p-ZMCALM1	Marker
6	umc138a	117.3		p-umc138	Marker
6	asg50a	117.3		p-asg50	Marker
10	rz590b	117.4		p-rz590	Marker
3	umc228b	117.5		p-umc228	Marker
3	csu189(thr)	117.5		p-csu189	Marker
3	umc16a	117.5		p-umc16	Marker
3	umc17a	117.5		p-umc17	Marker
2	csu281b	117.6		p-csu281	Marker
1	bnl5.59	117.9		p-bnl5.59	Marker
1	csu92	117.9		p-csu92	Marker
5	csu550	118.1		p-csu550	Marker
9	mpik28(zmm8)	118.2		p-BRACE 9-22	Marker
4	asg27a	118.2		p-asg27	Marker
7	rgpr44c	118.3		p-rgp r44	Marker
3	csu240	118.6		p-csu240	Marker
1	asg58	118.8		p-asg58	Marker
5	bnl5.40	119		p-bnl5.40	Marker
8	csu597e(dah)	119.1		p-csu597	Marker
8	umc84c	119.1		p-umc84	Marker
8	asg17	119.1		p-asg17	Marker
8	ald1	119.1		p-ZmL54	Marker
3	umc231	119.2		p-umc231	Marker
9	cdo1395a	119.3		p-cdo1395	Marker
9	bnl5.09a	119.3		p-bnl5.09	Marker
7	npi113a	119.6		p-G7B-05	Marker
7	csu894b	119.6		p-csu894	Marker
5	rpl19	119.6		p-csu566	Marker
7	php20593	119.7		p-php20593	Marker
9	csu1004	119.9		p-csu1004	Marker
1	csu256(hsp90)	119.9		p-csu256	Marker
8	asg1a	120		p-asg1	Marker
8	asg52a	120.1		p-asg52	Marker
8	asg53	120.1		p-asg53	Marker
2	csu747a(arf)	120.2		p-csu747	Marker
10	asg50d	120.2		p-asg50	Marker
7	asg28b	120.3		p-asg28	Marker
7	csu920b	120.3		p-csu920	Marker
2	umc55a	120.3		p-umc55	Marker
9	bnl14.28a	120.3		p-bnl14.28	Marker
7	bnl16.06	120.3		p-bnl16.06	Marker
9	csu877	120.3		p-csu877	Marker
2	uaz352b	120.4		p-5C02B03	Marker
3	npi432	120.8		p-phi088	Marker
3	umc226a	120.8		p-umc226	Marker
3	csu772a	120.8		p-csu772	Marker
8	rgpc198b(sik)	121		p-rgp c198	Marker
5	cdo395b(ypt)	121		p-cdo395	Marker
5	umc14c	121		p-umc14	Marker
5	umc54	121		p-umc54	Marker
5	umc126a	121		p-umc1019	Marker
8	csu382b(cld)	121		p-csu382	Marker
5	csu777	121		p-csu777	Marker
2	umc139a	121.1		p-umc139	Marker
7	php20690a	121.2		p-php20690	Marker
9	asg12	121.2		p-asg12	Marker
9	npi209a	121.2		p-G4C07	Marker
7	csu1106	121.3		p-csu1106	Marker
7	csu1097a	121.3		p-csu1097	Marker
3	csu1117a	121.8		p-csu1117	Marker
9	csu860a	122.1		p-csu860	Marker
9	csu1005	122.1		p-csu1005	Marker
10	gln1	122.1		p-GS202	Marker
10	umc232	122.1		p-umc232	Marker
4	bnl10.05	122.2		p-bnl10.05	Marker
4	fer1	122.2		p-csu584	Marker
4	umc133a	122.2		p-umc133	Marker
4	bnl7.65	122.2		p-bnl7.65	Marker
4	rgpg24	122.2		p-rgp g24	Marker
4	csu91a	122.2		p-csu91M:	Marker
4	gol1	122.2		p-csu216	Marker
4	rgpg124a	122.2		p-rgp g124	Marker
6	csu727(trh)	122.8		p-csu727	Marker
5	umc51a	122.9		p-phi101	Marker
5	csu440	123		p-csu440	Marker
5	csu434	123		p-csu434	Marker
10	csu300b	123.1		p-csu300	Marker
7	umc45	123.3		p-umc45	Marker
7	csu27	123.3		p-csu27	Marker
7	csu578b	123.3		p-csu578	Marker
7	umc91a	123.3		p-umc91	Marker
6	php20904	123.5		p-php20904	Marker
8	rgpc949	123.9		p-rgp c949	Marker
8	csu685	123.9		p-csu685	Marker
5	umc141	124.1		p-umc141	Marker
5	csh10a(cycII)	124.1		p-p10	Marker
2	bcd1087a	124.2		p-bcd1087	Marker
9	csu1118	124.3		p-csu1118	Marker
9	csu870	124.3		p-csu870	Marker
1	umc276c(hm1)	125.1		p-HM1	Marker
1	ptk3	125.1		p-ZmPRK1-11	Marker
4	php20071	125.3		p-php20071	Marker
4	rgpl102	125.3		p-rgp l102	Marker
4	cdo127a(pyk)	125.3		p-cdo127	Marker
3	cdo118	125.4		p-cdo118	Marker
5	umc262	125.5		p-umc262	Marker
5	rgpg57	125.5		p-rgp g57	Marker
2	csu270	125.8		p-csu270	Marker
4	csu166a	126.3		p-csu166	Marker
4	cdo365(pet)	126.3		p-cdo365	Marker
4	umc15a	126.3		p-umc15	Marker
10	csu844	126.3		p-csu844	Marker
4	csu597a(dah)	126.3		p-csu597	Marker
4	csu1073b	126.3		p-csu1073	Marker
4	csu1038b	126.3		p-csu1038	Marker
4	umn433	126.3		p-umn433	Marker
4	rgpg111	126.3		p-rgp g111	Marker
6	csu841a	126.7		p-csu841	Marker
4	php20562	126.8		p-php20562	Marker
2	uky1(P450)	126.9		p-np2611	Marker
5	csu587b	127		p-csu587	Marker
5	csu615a	127		p-csu615	Marker
5	asg81a	127		p-asg81	Marker
8	bnl10.24b	127.1		p-bnl10.24	Marker
6	asg6a	127.8		p-asg6	Marker
4	c2	128.2		p-umc198	Marker
4	csu202(rpL7)	128.2		p-csu202	Marker
8	asg61b	128.2		p-asg61	Marker
4	csu178a	128.2		p-csu178	Marker
7	std16c(blr)	128.4		p-pAS16	Marker
7	bnl8.44a	128.4		p-bnl8.44	Marker
7	csu163a	128.4		p-csu163	Marker
8	npi268a	128.6		p-npi268	Marker
8	bnl10.38c	128.6		p-bnl10.38	Marker
8	rz538a	129.5		p-rz538	Marker
8	rgpc86(ptk)	129.6		p-rgp c86	Marker
6	umc237	129.9		p-umc237	Marker
6	csu238b(apx)	129.9		p-csu710	Marker
6	umc132a(chk)	129.9		p-umc132	Marker
6	hox2	129.9		p-Zmhox1.2	Marker
5	rz567a(klc)	130		p-rz567	Marker
1	csu590(rpL17)	130.1		p-csu590	Marker
1	ntf1	130.1		p-csu608	Marker
1	csu805	130.1		p-csu805	Marker
1	csu899b(ant)	130.1		p-csu899	Marker
3	csu456(uce)	130.6		p-csu456	Marker
3	csu744	130.6		p-csu744	Marker
