map_name	map_start	map_stop	feature_name	feature_alt_name	feature_start	feature_stop	feature_type
ctg145	1	111	C730	C730	81.5		Marker
ctg145	1	111	R1479	R1479	89		Marker
ctg145	1	111	AP003621	AP003621	21	53	Clone
ctg145	1	111	AP003634	AP003634	50	84	Clone
ctg145	1	111	AP003761	AP003761	12	38	Clone
ctg145	1	111	AP004329	AP004329	73	101	Clone
ctg146	5	241	C607	C607	180		Marker
ctg146	5	241	S11239	S11239	205.5		Marker
ctg146	5	241	R2614	R2614	37.5		Marker
ctg146	5	241	AC091774	AC091774	63	97	Clone
ctg146	5	241	AP003614	AP003614	38	78	Clone
ctg146	5	241	AP003624	AP003624	139	161	Clone
ctg146	5	241	AP003685	AP003685	141	167	Clone
ctg146	5	241	AP003769	AP003769	66	102	Clone
ctg146	5	241	AP004004	AP004004	166	184	Clone
ctg147	1	44	R1744	R1744	22.5		Marker
ctg147	1	44	S14082S	S14082S	22.5		Marker
ctg147	1	44	AP004673	AP004673	3	31	Clone
ctg148	-2	182	S14164	S14164	17		Marker
ctg148	-2	182	C261	C261	60.5		Marker
ctg148	-2	182	C615	C615	151		Marker
ctg148	-2	182	AP003746	AP003746	20	40	Clone
ctg148	-2	182	AP003759	AP003759	9	27	Clone
ctg148	-2	182	AP003810	AP003810	86	122	Clone
ctg148	-2	182	AP003844	AP003844	150	166	Clone
ctg148	-2	182	AP003874	AP003874	43	65	Clone
ctg148	-2	182	AP004262	AP004262	124	164	Clone
ctg148	-2	182	AP004342	AP004342	-2	22	Clone
ctg15	1	402	S20984S	S20984S	178		Marker
ctg15	1	402	C1478	C1478	213		Marker
ctg15	1	402	AP002844	AP002844	283	317	Clone
ctg15	1	402	AP002866	AP002866	326	360	Clone
ctg15	1	402	AP002897	AP002897	357	395	Clone
ctg15	1	402	AP003022	AP003022	222	254	Clone
ctg15	1	402	AP003048	AP003048	91	127	Clone
ctg15	1	402	AP003216	AP003216	262	292	Clone
ctg15	1	402	AP003243	AP003243	65	97	Clone
ctg15	1	402	AP003253	AP003253	116	138	Clone
ctg15	1	402	AP003278	AP003278	197	217	Clone
ctg15	1	402	AP003300	AP003300	43	61	Clone
ctg15	1	402	AP003303	AP003303	259	285	Clone
ctg15	1	402	AP003314	AP003314	316	334	Clone
ctg15	1	402	AP003330	AP003330	205	239	Clone
ctg15	1	402	AP003333	AP003333	147	165	Clone
ctg15	1	402	AP003341	AP003341	8	30	Clone
ctg15	1	402	AP003492	AP003492	15	43	Clone
ctg15	1	402	AP003504	AP003504	160	196	Clone
ctg150	1	176	E50283S	E50283S	27.5		Marker
ctg150	1	176	C2523S	C2523S	121		Marker
ctg150	1	176	RZ387	RZ387	95.5		Marker
ctg150	1	176	AL607092	AL607092	141	167	Clone
ctg150	1	176	AL607093	AL607093	66	88	Clone
ctg150	1	176	AL607094	AL607094	79	109	Clone
ctg150	1	176	AL607095	AL607095	114	146	Clone
ctg150	1	176	AP003742	AP003742	46	76	Clone
ctg150	1	176	AP003824	AP003824	143	163	Clone
ctg150	1	176	AP003829	AP003829	109	131	Clone
ctg150	1	176	AP004010	AP004010	118	144	Clone
ctg150	1	176	AP004014	AP004014	31	49	Clone
ctg150	1	176	AP004301	AP004301	18	44	Clone
ctg150	1	176	AP004314	AP004314	74	114	Clone
ctg150	1	176	AP004338	AP004338	52	78	Clone
ctg151	2	48	C1057	C1057	28.5		Marker
ctg151	2	48	C1023	C1023	31		Marker
ctg151	2	48	R1561	R1561	22		Marker
ctg151	2	48	AP003703	AP003703	12	34	Clone
ctg151	2	48	AP003704	AP003704	26	48	Clone
ctg152	1	392	R2023	R2023	31		Marker
ctg152	1	392	E567S	E567S	59.5		Marker
ctg152	1	392	R2185	R2185	265.5		Marker
ctg152	1	392	R565	R565	96		Marker
ctg152	1	392	R2829	R2829	143		Marker
ctg152	1	392	S12540	S12540	111		Marker
ctg152	1	392	S10012	S10012	173		Marker
ctg152	1	392	AP003753	AP003753	353	383	Clone
ctg152	1	392	AP003800	AP003800	288	328	Clone
ctg152	1	392	AP003826	AP003826	270	290	Clone
ctg152	1	392	AP003835	AP003835	327	347	Clone
ctg152	1	392	AP003841	AP003841	129	151	Clone
ctg152	1	392	AP003842	AP003842	166	192	Clone
ctg152	1	392	AP003843	AP003843	232	250	Clone
ctg152	1	392	AP003847	AP003847	94	134	Clone
ctg152	1	392	AP003861	AP003861	334	362	Clone
ctg152	1	392	AP003955	AP003955	97	117	Clone
ctg152	1	392	AP004267	AP004267	152	188	Clone
ctg152	1	392	AP004307	AP004307	257	285	Clone
ctg152	1	392	AP004664	AP004664	125	161	Clone
ctg152	1	392	AP004670	AP004670	213	251	Clone
ctg153	1	65	RZ488	RZ488	44.5		Marker
ctg153	1	65	R2401	R2401	44.5		Marker
ctg153	1	65	AP004384	AP004384	30	64	Clone
ctg154	1	164	XA21	Xa21	98.5		Marker
ctg155	1	113	AP003828	AP003828	13	45	Clone
ctg155	1	113	AP003837	AP003837	62	76	Clone
ctg155	1	113	AP003943	AP003943	36	68	Clone
ctg155	1	113	AP004273	AP004273	6	50	Clone
ctg155	1	113	C61218S	C61218S	83.5		Marker
ctg155	1	113	AP003748	AP003748	67	91	Clone
ctg156	1	137	E12196S	E12196S	20.5		Marker
ctg156	1	137	E10534S	E10534S	65		Marker
ctg156	1	137	AP003805	AP003805	80	102	Clone
ctg156	1	137	AP003931	AP003931	11	35	Clone
ctg156	1	137	AP003963	AP003963	64	102	Clone
ctg156	1	137	AP004002	AP004002	43	61	Clone
ctg157	3	310	C67	C67	49		Marker
ctg157	3	310	C1023	C1023	125		Marker
ctg157	3	310	R277	R277	54		Marker
ctg157	3	310	C636	C636	195		Marker
ctg157	3	310	S3578S	S3578S	90		Marker
ctg157	3	310	AP003740	AP003740	41	63	Clone
ctg157	3	310	AP003741	AP003741	123	153	Clone
ctg157	3	310	AP003754	AP003754	282	310	Clone
ctg157	3	310	AP003819	AP003819	107	137	Clone
ctg157	3	310	AP003939	AP003939	197	223	Clone
ctg157	3	310	AP004297	AP004297	141	169	Clone
ctg157	3	310	AP004303	AP004303	162	194	Clone
ctg157	3	310	AP004340	AP004340	221	249	Clone
ctg157	3	310	AP004382	AP004382	255	281	Clone
ctg157	3	310	AP004572	AP004572	47	73	Clone
ctg158	2	154	AP003738	AP003738	8	34	Clone
ctg158	2	154	AP003812	AP003812	22	46	Clone
ctg158	2	154	AP003945	AP003945	96	120	Clone
ctg158	2	154	AP004344	AP004344	28	66	Clone
ctg159	1	237	E1160S	E1160S	129.5		Marker
ctg159	1	237	AP003797	AP003797	148	162	Clone
ctg159	1	237	AP003836	AP003836	150	170	Clone
ctg159	1	237	AP004345	AP004345	92	102	Clone
ctg16	5	173	R2374	R2374	93		Marker
ctg16	5	173	G302	G302	50.5		Marker
ctg16	5	173	AP002744	AP002744	68	98	Clone
ctg16	5	173	AP002819	AP002819	42	72	Clone
ctg16	5	173	AP002839	AP002839	76	102	Clone
ctg16	5	173	AP002843	AP002843	18	40	Clone
ctg16	5	173	AP003220	AP003220	103	125	Clone
ctg16	5	173	AP003328	AP003328	8	36	Clone
ctg16	5	173	AP003681	AP003681	126	142	Clone
ctg16	5	173	AP003688	AP003688	145	169	Clone
ctg16	5	173	AP004317	AP004317	141	173	Clone
ctg160	1	173	Y2707R	Y2707R	138		Marker
ctg160	1	173	Y2707L	Y2707L	61.5		Marker
ctg160	1	173	RG103	RG103	126		Marker
ctg160	1	173	S12669S	S12669S	13.5		Marker
ctg160	1	173	AP003701	AP003701	117	137	Clone
ctg160	1	173	AP003755	AP003755	47	83	Clone
ctg160	1	173	AP003756	AP003756	67	97	Clone
ctg160	1	173	AP004176	AP004176	31	57	Clone
ctg160	1	173	AP004304	AP004304	114	148	Clone
ctg161	1	419	R2185	R2185	24.5		Marker
ctg161	1	419	C492	C492	291.5		Marker
ctg161	1	419	C477	C477	130.5		Marker
ctg161	1	419	C411	C411	198		Marker
ctg161	1	419	R1788	R1788	358.5		Marker
ctg161	1	419	S2104	S2104	408		Marker
ctg161	1	419	R1233	R1233	392.5		Marker
ctg161	1	419	S10038	S10038	359.5		Marker
ctg161	1	419	R742	R742	152.5		Marker
ctg161	1	419	AP003737	AP003737	162	192	Clone
ctg161	1	419	AP003802	AP003802	393	411	Clone
ctg161	1	419	AP003830	AP003830	120	140	Clone
ctg161	1	419	AP003834	AP003834	212	244	Clone
ctg161	1	419	AP004298	AP004298	42	70	Clone
ctg161	1	419	AP004395	AP004395	362	396	Clone
ctg161	1	419	AP004668	AP004668	374	408	Clone
ctg162	1	785	S1723	S1723	474.5		Marker
ctg162	1	785	R646	R646	332		Marker
ctg162	1	785	E60261	E60261	431		Marker
ctg162	1	785	RZ471	RZ471	715.5		Marker
ctg162	1	785	R430	R430	236.5		Marker
ctg162	1	785	R1440	R1440	302.5		Marker
ctg162	1	785	R1888	R1888	543		Marker
ctg162	1	785	S11250	S11250	689.5		Marker
ctg162	1	785	Y2769L	Y2769L	187.5		Marker
ctg162	1	785	R606	R606	192		Marker
ctg162	1	785	C1226	C1226	24.5		Marker
ctg162	1	785	R2614	R2614	617.5		Marker
ctg162	1	785	AP003806	AP003806	284	310	Clone
ctg162	1	785	AP003808	AP003808	261	291	Clone
ctg162	1	785	AP003839	AP003839	428	452	Clone
ctg162	1	785	AP003864	AP003864	656	676	Clone
ctg162	1	785	AP003916	AP003916	173	201	Clone
ctg162	1	785	AP003956	AP003956	668	690	Clone
ctg162	1	785	AP003964	AP003964	643	673	Clone
ctg162	1	785	AP003995	AP003995	724	744	Clone
ctg162	1	785	AP004006	AP004006	691	707	Clone
ctg162	1	785	AP004215	AP004215	492	512	Clone
ctg162	1	785	AP004259	AP004259	678	698	Clone
ctg162	1	785	AP004266	AP004266	633	663	Clone
ctg162	1	785	AP004299	AP004299	416	450	Clone
ctg162	1	785	AP004315	AP004315	364	396	Clone
ctg162	1	785	AP004347	AP004347	295	327	Clone
ctg162	1	785	AP004348	AP004348	501	541	Clone
ctg162	1	785	AP004400	AP004400	734	764	Clone
ctg163	5	75	AP003815	AP003815	46	62	Clone
ctg163	5	75	AP003950	AP003950	11	43	Clone
ctg163	5	75	AP004335	AP004335	24	48	Clone
ctg163	5	75	S11177	S11177	53.5		Marker
ctg163	5	75	AP003809	AP003809	37	61	Clone
ctg164	2	290	C735	C735	163.5		Marker
ctg164	2	290	RZ753	RZ753	73		Marker
ctg164	2	290	C909	C909	157		Marker
ctg164	2	290	C1467	C1467	264.5		Marker
ctg164	2	290	AP003739	AP003739	154	170	Clone
ctg164	2	290	AP003827	AP003827	130	164	Clone
ctg164	2	290	AP003831	AP003831	130	164	Clone
ctg164	2	290	AP003850	AP003850	111	133	Clone
ctg164	2	290	AP003930	AP003930	129	155	Clone
ctg164	2	290	AP003953	AP003953	259	275	Clone
ctg164	2	290	AP003954	AP003954	67	95	Clone
ctg164	2	290	AP004269	AP004269	59	91	Clone
ctg164	2	290	AP004573	AP004573	176	214	Clone
ctg164	2	290	AP004674	AP004674	262	284	Clone
ctg165	3	106	AP003751	AP003751	18	40	Clone
ctg165	3	106	AP003811	AP003811	57	87	Clone
ctg165	3	106	AP003863	AP003863	44	74	Clone
ctg166	1	134	C1008	C1008	36.5		Marker
ctg166	1	134	R1477	R1477	33.5		Marker
ctg166	1	134	C326	C326	115.5		Marker
ctg166	1	134	AP003736	AP003736	10	26	Clone
ctg166	1	134	AP003743	AP003743	90	110	Clone
ctg166	1	134	AP003838	AP003838	35	61	Clone
ctg166	1	134	AP003848	AP003848	112	130	Clone
ctg166	1	134	AP003960	AP003960	49	73	Clone
ctg166	1	134	AP004313	AP004313	43	77	Clone
ctg166	1	134	AP004379	AP004379	111	133	Clone
ctg166	1	134	AP004401	AP004401	51	81	Clone
ctg166	1	134	AP004569	AP004569	50	80	Clone
ctg167	470	1106	R2658S	R2658S	704.5		Marker
ctg167	470	1106	C1340	C1340	817		Marker
ctg167	470	1106	C596	C596	984.5		Marker
ctg167	470	1106	L254	L254	536.5		Marker
ctg167	470	1106	AP003744	AP003744	520	546	Clone
ctg167	470	1106	AP003749	AP003749	663	689	Clone
ctg167	470	1106	AP003752	AP003752	650	664	Clone
ctg167	470	1106	AP003765	AP003765	735	761	Clone
ctg167	470	1106	AP003821	AP003821	923	941	Clone
ctg167	470	1106	AP003822	AP003822	795	813	Clone
ctg167	470	1106	AP003825	AP003825	1006	1034	Clone
ctg167	470	1106	AP003832	AP003832	760	780	Clone
ctg167	470	1106	AP003833	AP003833	947	981	Clone
ctg167	470	1106	AP003982	AP003982	1054	1084	Clone
ctg167	470	1106	AP003997	AP003997	1081	1103	Clone
ctg167	470	1106	AP003998	AP003998	763	781	Clone
ctg167	470	1106	AP004009	AP004009	572	598	Clone
ctg167	470	1106	AP004016	AP004016	1060	1080	Clone
ctg167	470	1106	AP004186	AP004186	980	1002	Clone
ctg167	470	1106	AP004260	AP004260	594	616	Clone
ctg167	470	1106	AP004272	AP004272	812	842	Clone
ctg167	470	1106	AP004274	AP004274	1030	1054	Clone
ctg167	470	1106	AP004300	AP004300	1072	1102	Clone
ctg167	470	1106	AP004306	AP004306	585	613	Clone
ctg167	470	1106	AP004308	AP004308	478	506	Clone
ctg167	470	1106	AP004309	AP004309	494	522	Clone
ctg167	470	1106	AP004334	AP004334	644	666	Clone
ctg167	470	1106	AP004339	AP004339	612	646	Clone
ctg167	470	1106	AP004341	AP004341	546	574	Clone
ctg167	470	1106	AP004377	AP004377	554	586	Clone
ctg167	470	1106	AP004378	AP004378	963	995	Clone
ctg167	470	1106	AP004380	AP004380	511	549	Clone
ctg167	470	1106	AP004383	AP004383	664	698	Clone
ctg167	470	1106	AP004570	AP004570	1048	1082	Clone
ctg167	470	1106	AP004671	AP004671	715	749	Clone
ctg168	1	258	R411	R411	199		Marker
ctg168	1	258	R3003	R3003	183.5		Marker
ctg168	1	258	C213	C213	240		Marker
ctg168	1	258	C924	C924	142		Marker
ctg168	1	258	C844	C844	20.5		Marker
ctg168	1	258	S11279	S11279	95.5		Marker
ctg168	1	258	AP003757	AP003757	28	50	Clone
ctg168	1	258	AP003813	AP003813	129	159	Clone
ctg168	1	258	AP003816	AP003816	165	193	Clone
ctg168	1	258	AP003817	AP003817	19	41	Clone
ctg168	1	258	AP003818	AP003818	127	153	Clone
ctg168	1	258	AP003929	AP003929	83	105	Clone
ctg168	1	258	AP004316	AP004316	177	209	Clone
ctg168	1	258	AP004333	AP004333	199	229	Clone
ctg168	1	258	AP004343	AP004343	1	35	Clone
ctg169	4	165	S2104	S2104	39		Marker
ctg169	4	165	B10	B10	137		Marker
ctg169	4	165	E696S	E696S	23.5		Marker
ctg169	4	165	C400	C400	75		Marker
ctg169	4	165	E1455S	E1455S	16.5		Marker
ctg169	4	165	P124	P124	16.5		Marker
ctg169	4	165	AP003869	AP003869	38	56	Clone
ctg169	4	165	AP003909	AP003909	55	73	Clone
ctg169	4	165	AP003910	AP003910	123	147	Clone
ctg169	4	165	AP004065	AP004065	10	32	Clone
ctg169	4	165	AP004462	AP004462	71	103	Clone
ctg169	4	165	AP004566	AP004566	128	154	Clone
ctg169	4	165	AP004584	AP004584	84	122	Clone
ctg169	4	165	AP004654	AP004654	27	59	Clone
ctg17	1	314	C10728S	C10728S	283.5		Marker
ctg17	1	314	C1264	C1264	184		Marker
ctg17	1	314	R2816	R2816	40.5		Marker
ctg17	1	314	CDO1160	CDO1160	202.5		Marker
ctg17	1	314	AP002910	AP002910	75	107	Clone
ctg17	1	314	AP003212	AP003212	214	238	Clone
ctg17	1	314	AP003234	AP003234	106	126	Clone
ctg17	1	314	AP003284	AP003284	286	308	Clone
ctg17	1	314	AP003291	AP003291	249	281	Clone
ctg17	1	314	AP003294	AP003294	236	264	Clone
ctg17	1	314	AP003607	AP003607	10	42	Clone
ctg17	1	314	AP003709	AP003709	188	214	Clone
ctg17	1	314	AP003725	AP003725	52	82	Clone
ctg17	1	314	AP003792	AP003792	145	173	Clone
ctg17	1	314	AP004367	AP004367	1	43	Clone
ctg170	4	449	E20933S	E20933S	355		Marker
ctg170	4	449	C770	C770	94.5		Marker
ctg170	4	449	C277	C277	99		Marker
ctg170	4	449	R2285	R2285	384.5		Marker
ctg170	4	449	R2367	R2367	228.5		Marker
ctg170	4	449	RZ143	RZ143	72		Marker
ctg170	4	449	R1010	R1010	204.5		Marker
ctg170	4	449	C189	C189	169.5		Marker
ctg170	4	449	E3558S	E3558S	168		Marker
ctg170	4	449	C181	C181	172.5		Marker
ctg170	4	449	C390	C390	83.5		Marker
ctg170	4	449	AP003876	AP003876	186	212	Clone
ctg170	4	449	AP003879	AP003879	85	111	Clone
ctg170	4	449	AP003886	AP003886	55	93	Clone
ctg170	4	449	AP003896	AP003896	164	190	Clone
ctg170	4	449	AP003905	AP003905	419	443	Clone
ctg170	4	449	AP003911	AP003911	209	233	Clone
ctg170	4	449	AP003940	AP003940	391	413	Clone
ctg170	4	449	AP004166	AP004166	44	70	Clone
ctg170	4	449	AP004251	AP004251	122	146	Clone
ctg170	4	449	AP004254	AP004254	33	49	Clone
ctg170	4	449	AP004381	AP004381	240	270	Clone
ctg170	4	449	AP004461	AP004461	360	388	Clone
ctg170	4	449	AP004591	AP004591	82	114	Clone
ctg170	4	449	AP004642	AP004642	9	29	Clone
ctg170	4	449	AP004763	AP004763	271	305	Clone
ctg171	3	71	R3003	R3003	41.5		Marker
ctg171	3	71	AP003925	AP003925	30	54	Clone
ctg171	3	71	AP004562	AP004562	3	45	Clone
ctg172	2	198	R2723	R2723	175.5		Marker
ctg172	2	198	CDO1387	CDO1387	106		Marker
ctg172	2	198	RG333	RG333	43		Marker
ctg172	2	198	C326	C326	93.5		Marker
ctg172	2	198	C309	C309	120.5		Marker
ctg172	2	198	AP004560	AP004560	39	65	Clone
ctg172	2	198	AP004635	AP004635	127	157	Clone
ctg173	7	325	R10606S	R10606S	177		Marker
ctg173	7	325	R2976	R2976	48		Marker
ctg173	7	325	AP003878	AP003878	51	81	Clone
ctg173	7	325	AP003882	AP003882	34	62	Clone
ctg173	7	325	AP003918	AP003918	76	112	Clone
ctg173	7	325	AP004041	AP004041	201	227	Clone
ctg173	7	325	AP004458	AP004458	170	194	Clone
ctg173	7	325	AP004619	AP004619	49	79	Clone
ctg174	4	126	R902	R902	30.5		Marker
ctg174	4	126	S2108	S2108	70		Marker
ctg174	4	126	S1623	S1623	109.5		Marker
ctg174	4	126	AP003860	AP003860	22	50	Clone
ctg174	4	126	AP004568	AP004568	74	104	Clone
ctg174	4	126	AP004646	AP004646	44	76	Clone
ctg174	4	126	AP004656	AP004656	86	112	Clone
ctg175	2	53	S2092	S2092	27.5		Marker
ctg175	2	53	S2104	S2104	26		Marker
ctg175	2	53	AP004559	AP004559	18	46	Clone
ctg176	2	58	C1121	C1121	23.5		Marker
ctg176	2	58	R544	R544	33.5		Marker
ctg176	2	58	AP004660	AP004660	18	46	Clone
ctg177	1	132	RZ403	RZ403	117		Marker
ctg177	1	132	AP004618	AP004618	102	132	Clone
ctg178	-1	170	G1010	G1010	143		Marker
ctg178	-1	170	R1813	R1813	70		Marker
ctg178	-1	170	AP003799	AP003799	65	87	Clone
ctg178	-1	170	AP003877	AP003877	83	97	Clone
ctg178	-1	170	AP003897	AP003897	59	81	Clone
ctg178	-1	170	AP004183	AP004183	33	57	Clone
ctg178	-1	170	AP004751	AP004751	42	74	Clone
ctg179	-4	158	C411	C411	132		Marker
ctg179	-4	158	C477	C477	93.5		Marker
ctg179	-4	158	AP003936	AP003936	107	139	Clone
ctg179	-4	158	AP004130	AP004130	52	68	Clone
ctg179	-4	158	AP004158	AP004158	21	47	Clone
ctg179	-4	158	AP004256	AP004256	105	123	Clone
ctg179	-4	158	AP004556	AP004556	111	149	Clone
ctg179	-4	158	AP004650	AP004650	99	133	Clone
ctg179	-4	158	AP004655	AP004655	-4	30	Clone
ctg18	1	496	S1870	S1870	304		Marker
ctg18	1	496	S2717	S2717	150		Marker
ctg18	1	496	R1012	R1012	220.5		Marker
ctg18	1	496	R2242S	R2242S	84		Marker
ctg18	1	496	AP003023	AP003023	462	484	Clone
ctg18	1	496	AP003222	AP003222	11	39	Clone
ctg18	1	496	AP003223	AP003223	115	141	Clone
ctg18	1	496	AP003248	AP003248	342	380	Clone
ctg18	1	496	AP003254	AP003254	404	440	Clone
ctg18	1	496	AP003264	AP003264	118	152	Clone
ctg18	1	496	AP003335	AP003335	177	211	Clone
ctg18	1	496	AP003347	AP003347	239	273	Clone
ctg18	1	496	AP003373	AP003373	388	410	Clone
ctg18	1	496	AP003374	AP003374	168	184	Clone
ctg18	1	496	AP003378	AP003378	442	458	Clone
ctg18	1	496	AP003450	AP003450	311	341	Clone
ctg18	1	496	AP003452	AP003452	242	282	Clone
ctg18	1	496	AP003455	AP003455	273	313	Clone
ctg18	1	496	AP003706	AP003706	100	112	Clone
ctg18	1	496	AP003760	AP003760	48	88	Clone
ctg18	1	496	AP004194	AP004194	61	93	Clone
ctg18	1	496	AP004363	AP004363	203	239	Clone
ctg181	1	715	C1356	C1356	531		Marker
ctg181	1	715	S21882S	S21882S	219.5		Marker
ctg181	1	715	S1870	S1870	558		Marker
ctg181	1	715	RZ323	RZ323	246		Marker
ctg181	1	715	S10207	S10207	16		Marker
ctg181	1	715	E3558S	E3558S	316		Marker
ctg181	1	715	E20817	E20817	390.5		Marker
ctg181	1	715	AC091687	AC091687	580	610	Clone
ctg181	1	715	AC091688	AC091688	543	573	Clone
ctg181	1	715	AC091689	AC091689	569	599	Clone
ctg181	1	715	AP003867	AP003867	327	343	Clone
ctg181	1	715	AP003884	AP003884	318	336	Clone
ctg181	1	715	AP004228	AP004228	124	152	Clone
ctg181	1	715	AP004375	AP004375	655	677	Clone
ctg181	1	715	AP004396	AP004396	603	635	Clone
ctg181	1	715	AP004459	AP004459	571	609	Clone
ctg181	1	715	AP004553	AP004553	522	558	Clone
ctg181	1	715	AP004554	AP004554	252	268	Clone
ctg181	1	715	AP004561	AP004561	213	243	Clone
ctg181	1	715	AP004574	AP004574	483	513	Clone
ctg181	1	715	AP004621	AP004621	448	486	Clone
ctg181	1	715	AP004637	AP004637	291	327	Clone
ctg181	1	715	AP004645	AP004645	554	592	Clone
ctg181	1	715	AP004652	AP004652	353	381	Clone
ctg181	1	715	AP004661	AP004661	253	281	Clone
ctg182	2	322	E60261	E60261	42		Marker
ctg182	2	322	C623	C623	43.5		Marker
ctg182	2	322	AC105745	AC105745	30	58	Clone
ctg182	2	322	AL607100	AL607100	211	237	Clone
ctg182	2	322	AP003913	AP003913	25	49	Clone
ctg182	2	322	AP003962	AP003962	205	229	Clone
ctg182	2	322	AP004397	AP004397	188	216	Clone
ctg182	2	322	AP004465	AP004465	156	188	Clone
ctg182	2	322	AP004631	AP004631	169	199	Clone
ctg182	2	322	AP004647	AP004647	145	175	Clone
ctg182	2	322	AP004663	AP004663	43	73	Clone
ctg182	2	322	AP004675	AP004675	235	267	Clone
ctg183	1	904	S1633	S1633	478		Marker
ctg183	1	904	S2524	S2524	762		Marker
ctg183	1	904	S2137	S2137	595		Marker
ctg183	1	904	L128	L128	488.5		Marker
ctg183	1	904	C929	C929	534		Marker
ctg183	1	904	L363	L363	328.5		Marker
ctg183	1	904	E2448S	E2448S	848.5		Marker
ctg183	1	904	C1008	C1008	469.5		Marker
ctg183	1	904	S10622	S10622	636.5		Marker
ctg183	1	904	S10631	S10631	586		Marker
ctg183	1	904	S815	S815	506		Marker
ctg183	1	904	G1073	G1073	491		Marker
ctg183	1	904	E3802	E3802	464.5		Marker
ctg183	1	904	E11382S	E11382S	85.5		Marker
ctg183	1	904	C411	C411	865.5		Marker
ctg183	1	904	XA21	Xa21	535		Marker
ctg183	1	904	AP003798	AP003798	744	770	Clone
ctg183	1	904	AP003868	AP003868	538	560	Clone
ctg183	1	904	AP003870	AP003870	852	868	Clone
ctg183	1	904	AP003871	AP003871	782	820	Clone
ctg183	1	904	AP003872	AP003872	224	246	Clone
ctg183	1	904	AP003880	AP003880	117	143	Clone
ctg183	1	904	AP003881	AP003881	524	538	Clone
ctg183	1	904	AP003885	AP003885	462	484	Clone
ctg183	1	904	AP003890	AP003890	657	679	Clone
ctg183	1	904	AP003898	AP003898	483	505	Clone
ctg183	1	904	AP003904	AP003904	177	205	Clone
ctg183	1	904	AP003908	AP003908	552	568	Clone
ctg183	1	904	AP003926	AP003926	484	504	Clone
ctg183	1	904	AP003947	AP003947	156	186	Clone
ctg183	1	904	AP004005	AP004005	394	412	Clone
ctg183	1	904	AP004137	AP004137	141	165	Clone
ctg183	1	904	AP004142	AP004142	511	529	Clone
ctg183	1	904	AP004193	AP004193	84	120	Clone
ctg183	1	904	AP004385	AP004385	336	362	Clone
ctg183	1	904	AP004463	AP004463	454	480	Clone
ctg183	1	904	AP004555	AP004555	26	54	Clone
ctg183	1	904	AP004558	AP004558	727	757	Clone
ctg183	1	904	AP004564	AP004564	688	716	Clone
ctg183	1	904	AP004586	AP004586	863	891	Clone
ctg183	1	904	AP004617	AP004617	496	526	Clone
ctg183	1	904	AP004634	AP004634	61	89	Clone
ctg183	1	904	AP004636	AP004636	233	257	Clone
ctg183	1	904	AP004653	AP004653	847	873	Clone
ctg183	1	904	AP004658	AP004658	299	325	Clone
ctg183	1	904	AP004659	AP004659	198	228	Clone
ctg183	1	904	AP004662	AP004662	807	841	Clone
ctg183	1	904	AP004665	AP004665	713	747	Clone
ctg183	1	904	AP004666	AP004666	550	574	Clone
ctg183	1	904	AP004667	AP004667	348	372	Clone
ctg183	1	904	AP004764	AP004764	664	698	Clone
ctg184	1	481	S4036S	S4036S	122		Marker
ctg184	1	481	C1478	C1478	147.5		Marker
ctg184	1	481	RZ740	RZ740	15.5		Marker
ctg184	1	481	AP000364	AP000364	326	350	Clone
ctg184	1	481	AP003873	AP003873	351	379	Clone
ctg184	1	481	AP003883	AP003883	413	439	Clone
ctg184	1	481	AP003892	AP003892	364	404	Clone
ctg184	1	481	AP003917	AP003917	121	143	Clone
ctg184	1	481	AP004152	AP004152	144	162	Clone
ctg184	1	481	AP004154	AP004154	96	118	Clone
ctg184	1	481	AP004162	AP004162	66	80	Clone
ctg184	1	481	AP004164	AP004164	195	221	Clone
ctg184	1	481	AP004190	AP004190	385	415	Clone
ctg184	1	481	AP004213	AP004213	172	194	Clone
ctg184	1	481	AP004376	AP004376	219	243	Clone
ctg184	1	481	AP004399	AP004399	82	106	Clone
ctg184	1	481	AP004457	AP004457	60	86	Clone
ctg184	1	481	AP004557	AP004557	236	260	Clone
ctg184	1	481	AP004585	AP004585	10	44	Clone
ctg184	1	481	AP004620	AP004620	253	289	Clone
ctg184	1	481	AP004643	AP004643	139	169	Clone
ctg184	1	481	AP004762	AP004762	273	303	Clone
ctg185	3	650	S1570	S1570	541		Marker
ctg185	3	650	C502	C502	190		Marker
ctg185	3	650	G56	G56	224.5		Marker
ctg185	3	650	S1870	S1870	157		Marker
ctg185	3	650	S14003	S14003	293.5		Marker
ctg185	3	650	S10655	S10655	69.5		Marker
ctg185	3	650	C153	C153	500		Marker
ctg185	3	650	C567	C567	529		Marker
ctg185	3	650	S2314	S2314	369		Marker
ctg185	3	650	G275	G275	635.5		Marker
ctg185	3	650	AP003857	AP003857	206	228	Clone
ctg185	3	650	AP003862	AP003862	384	400	Clone
ctg185	3	650	AP003865	AP003865	146	174	Clone
ctg185	3	650	AP003887	AP003887	156	182	Clone
ctg185	3	650	AP003888	AP003888	173	209	Clone
ctg185	3	650	AP003893	AP003893	507	523	Clone
ctg185	3	650	AP003903	AP003903	63	83	Clone
ctg185	3	650	AP003912	AP003912	499	523	Clone
ctg185	3	650	AP003914	AP003914	404	430	Clone
ctg185	3	650	AP003920	AP003920	246	282	Clone
